egl/egl-s3-C.dat
instance 1 seed 1619043141 addcost 7156
archive size 1 18473 0.021582
archive size 2 18473 0.060133
archive size 3 18467 0.113475
archive size 4 18467 0.192234
archive size 5 18467 0.285843
archive size 6 18467 0.391168
archive size 7 18467 0.518709
archive size 8 18467 0.654961
archive size 9 18467 0.799124
archive size 10 18384 0.957155
archive size 11 18280 1.129654
archive size 12 18280 1.315147
archive size 13 18280 1.507957
archive size 14 18280 1.707408
archive size 15 18280 1.912492
archive size 16 18280 2.127982
archive size 17 18280 2.342060
archive size 18 18280 2.559561
archive size 19 18280 2.787561
archive size 20 18280 3.022458
archive size 21 18280 3.279598
archive size 22 18280 3.546392
archive size 23 18280 3.818857
archive size 24 18280 4.107011
archive size 25 18280 4.427666
archive size 26 18280 4.733155
archive size 27 18280 5.059132
archive size 28 18280 5.396644
archive size 29 18280 5.734666
archive size 30 18280 6.082495
instance 2 seed 1626697468 addcost 7110
archive size 1 18374 0.030681
archive size 2 18374 0.081853
archive size 3 18374 0.163272
archive size 4 18374 0.263876
archive size 5 18374 0.383110
archive size 6 18374 0.534710
archive size 7 18374 0.708610
archive size 8 18374 0.905173
archive size 9 18374 1.112720
archive size 10 18374 1.339906
archive size 11 18374 1.575021
archive size 12 18374 1.823949
archive size 13 18310 2.093984
archive size 14 18270 2.401095
archive size 15 18270 2.707573
archive size 16 18270 3.039715
archive size 17 18270 3.357902
archive size 18 18270 3.709272
archive size 19 18270 4.093363
archive size 20 18270 4.468083
archive size 21 18270 4.840481
archive size 22 18270 5.224684
archive size 23 18270 5.583483
archive size 24 18270 5.934834
archive size 25 18270 6.319983
archive size 26 18229 6.713483
archive size 27 18229 7.125329
archive size 28 18229 7.557690
archive size 29 18229 7.997475
archive size 30 18229 8.498023
instance 3 seed 1634351798 addcost 7198
archive size 1 18380 0.021797
archive size 2 18380 0.060985
archive size 3 18380 0.114732
archive size 4 18380 0.191748
archive size 5 18380 0.295103
archive size 6 18380 0.403973
archive size 7 18380 0.543875
archive size 8 18380 0.695075
archive size 9 18380 0.860364
archive size 10 18380 1.036398
archive size 11 18380 1.224344
archive size 12 18380 1.426831
archive size 13 18380 1.635175
archive size 14 18380 1.847187
archive size 15 18380 2.069857
archive size 16 18380 2.286714
archive size 17 18380 2.525858
archive size 18 18380 2.747744
archive size 19 18380 2.979968
archive size 20 18380 3.222417
archive size 21 18380 3.457207
archive size 22 18380 3.697209
archive size 23 18380 3.962231
archive size 24 18380 4.243810
archive size 25 18380 4.558380
archive size 26 18380 4.874162
archive size 27 18380 5.193618
archive size 28 18380 5.539155
archive size 29 18380 5.884659
archive size 30 18380 6.244623
instance 4 seed 1642006125 addcost 6970
archive size 1 18294 0.021138
archive size 2 18294 0.063614
archive size 3 18294 0.120871
archive size 4 17946 0.209445
archive size 5 17946 0.331036
archive size 6 17946 0.461795
archive size 7 17946 0.601142
archive size 8 17946 0.751290
archive size 9 17946 0.910868
archive size 10 17946 1.090085
archive size 11 17946 1.288761
archive size 12 17946 1.498406
archive size 13 17946 1.707477
archive size 14 17946 1.921184
archive size 15 17946 2.139971
archive size 16 17946 2.362311
archive size 17 17946 2.589504
archive size 18 17946 2.836627
archive size 19 17946 3.108518
archive size 20 17946 3.394484
archive size 21 17946 3.703384
archive size 22 17946 4.027137
archive size 23 17946 4.353628
archive size 24 17946 4.710295
archive size 25 17946 5.080145
archive size 26 17946 5.456511
archive size 27 17946 5.834360
archive size 28 17946 6.232506
archive size 29 17946 6.651758
archive size 30 17946 7.064441
instance 5 seed 1649660453 addcost 7267
archive size 1 19021 0.014578
archive size 2 19021 0.038991
