egl/egl-e4-C.dat
instance 1 seed 1619043098 addcost 4374
archive size 1 11765 0.004682
archive size 2 11765 0.011078
archive size 3 11749 0.020619
archive size 4 11749 0.035036
archive size 5 11749 0.048719
archive size 6 11749 0.065642
archive size 7 11749 0.081608
archive size 8 11749 0.101167
archive size 9 11749 0.118739
archive size 10 11749 0.140615
archive size 11 11749 0.163857
archive size 12 11749 0.186307
archive size 13 11749 0.212830
archive size 14 11749 0.239685
archive size 15 11749 0.269094
archive size 16 11749 0.301538
archive size 17 11749 0.336253
archive size 18 11749 0.372780
archive size 19 11749 0.410214
archive size 20 11749 0.450730
archive size 21 11749 0.493041
archive size 22 11749 0.534383
archive size 23 11749 0.577301
archive size 24 11749 0.622721
archive size 25 11749 0.669873
archive size 26 11749 0.717904
archive size 27 11749 0.766866
archive size 28 11749 0.816366
archive size 29 11749 0.866638
archive size 30 11749 0.918889
instance 2 seed 1626697420 addcost 4299
archive size 1 12215 0.002945
archive size 2 12215 0.007584
archive size 3 12199 0.017580
archive size 4 12199 0.027362
archive size 5 12199 0.038121
archive size 6 12199 0.053340
archive size 7 12199 0.065441
archive size 8 12199 0.082222
archive size 9 12199 0.095347
archive size 10 12199 0.110508
archive size 11 12199 0.128208
archive size 12 12199 0.148496
archive size 13 12199 0.168152
archive size 14 12199 0.192801
archive size 15 12199 0.217494
archive size 16 12199 0.242506
archive size 17 12199 0.267570
archive size 18 12199 0.296414
archive size 19 12199 0.326175
archive size 20 12199 0.356434
archive size 21 12199 0.387265
archive size 22 12199 0.418926
archive size 23 12199 0.450958
archive size 24 12199 0.483510
archive size 25 12199 0.516431
archive size 26 12199 0.550553
archive size 27 12199 0.585094
archive size 28 12199 0.620046
archive size 29 12199 0.656415
archive size 30 12199 0.694708
instance 3 seed 1634351741 addcost 4280
archive size 1 11793 0.003731
archive size 2 11793 0.008489
archive size 3 11777 0.015526
archive size 4 11777 0.028842
archive size 5 11777 0.039835
archive size 6 11777 0.053138
archive size 7 11777 0.068388
archive size 8 11777 0.081816
archive size 9 11777 0.100692
archive size 10 11777 0.117359
archive size 11 11777 0.137056
archive size 12 11777 0.155367
archive size 13 11777 0.175127
archive size 14 11777 0.198107
archive size 15 11777 0.221790
archive size 16 11777 0.243833
archive size 17 11777 0.269148
archive size 18 11777 0.296006
archive size 19 11777 0.324945
archive size 20 11777 0.354985
archive size 21 11777 0.385724
archive size 22 11777 0.417063
archive size 23 11777 0.449050
archive size 24 11777 0.481614
archive size 25 11777 0.514382
archive size 26 11777 0.548775
archive size 27 11777 0.583693
archive size 28 11777 0.619918
archive size 29 11777 0.656489
archive size 30 11777 0.693907
instance 4 seed 1642006063 addcost 4496
archive size 1 11791 0.003212
archive size 2 11791 0.009306
archive size 3 11767 0.016242
archive size 4 11767 0.025537
archive size 5 11767 0.035683
archive size 6 11767 0.046283
archive size 7 11767 0.057297
archive size 8 11767 0.069479
archive size 9 11767 0.082115
archive size 10 11767 0.095239
archive size 11 11767 0.109771
archive size 12 11767 0.125936
archive size 13 11767 0.143173
archive size 14 11767 0.161084
archive size 15 11767 0.179528
archive size 16 11767 0.199236
archive size 17 11767 0.221401
archive size 18 11767 0.244808
archive size 19 11767 0.268202
archive size 20 11767 0.292225
archive size 21 11767 0.316563
archive size 22 11767 0.341456
archive size 23 11767 0.366952
archive size 24 11767 0.392983
archive size 25 11767 0.419806
archive size 26 11767 0.446857
archive size 27 11767 0.474514
archive size 28 11767 0.506320
archive size 29 11767 0.535984
archive size 30 11767 0.565856
instance 5 seed 1649660385 addcost 4327
archive size 1 11913 0.003332
archive size 2 11913 0.009047
archive size 3 11897 0.018464
archive size 4 11897 0.030912
archive size 5 11897 0.043944
archive size 6 11897 0.059577
archive size 7 11897 0.075160
archive size 8 11897 0.095278
archive size 9 11897 0.113208
archive size 10 11897 0.134516
archive size 11 11897 0.156744
archive size 12 11897 0.179576
archive size 13 11897 0.204075
archive size 14 11897 0.228910
archive size 15 11897 0.255873
archive size 16 11897 0.285452
archive size 17 11897 0.318326
archive size 18 11897 0.351998
archive size 19 11897 0.386957
archive size 20 11897 0.424525
archive size 21 11897 0.464704
archive size 22 11897 0.508082
archive size 23 11897 0.550706
archive size 24 11897 0.594358
archive size 25 11897 0.640079
archive size 26 11897 0.686114
archive size 27 11897 0.734316
archive size 28 11897 0.783396
archive size 29 11897 0.835716
archive size 30 11897 0.886930
instance 6 seed 1657314707 addcost 4426
archive size 1 12074 0.003715
archive size 2 12074 0.009676
archive size 3 12058 0.018788
archive size 4 12058 0.030215
archive size 5 12058 0.045425
archive size 6 12058 0.066172
archive size 7 12058 0.082274
archive size 8 12058 0.102858
archive size 9 12058 0.123860
archive size 10 12058 0.145324
archive size 11 12058 0.167842
archive size 12 12058 0.192807
archive size 13 12058 0.218890
archive size 14 12058 0.244600
archive size 15 12058 0.273681
archive size 16 12058 0.307228
archive size 17 12058 0.343257
archive size 18 12058 0.382481
archive size 19 12058 0.421376
archive size 20 12058 0.462489
archive size 21 12058 0.505541
archive size 22 12058 0.547623
archive size 23 12058 0.590446
archive size 24 12058 0.635826
archive size 25 12058 0.682756
archive size 26 12058 0.730724
archive size 27 12058 0.779647
archive size 28 12058 0.828961
archive size 29 12058 0.879331
archive size 30 12058 0.931412
instance 7 seed 1664969029 addcost 4511
archive size 1 12167 0.002912
archive size 2 12167 0.007416
archive size 3 12151 0.014211
archive size 4 12151 0.024311
archive size 5 12151 0.034618
archive size 6 12151 0.045961
archive size 7 12151 0.059282
archive size 8 12151 0.071472
archive size 9 12151 0.086744
archive size 10 12151 0.101641
archive size 11 12151 0.118726
archive size 12 12151 0.134648
archive size 13 12151 0.153619
archive size 14 12151 0.172459
archive size 15 12151 0.193930
archive size 16 12151 0.215828
archive size 17 12151 0.236567
archive size 18 12151 0.260266
archive size 19 12151 0.286304
archive size 20 12151 0.313380
archive size 21 12151 0.340814
archive size 22 12151 0.367395
archive size 23 12151 0.396217
archive size 24 12151 0.425492
archive size 25 12151 0.455349
archive size 26 12151 0.485804
archive size 27 12151 0.517229
archive size 28 12151 0.549664
archive size 29 12151 0.582584
archive size 30 12151 0.616358
instance 8 seed 1672623350 addcost 4469
archive size 1 12467 0.002874
archive size 2 12467 0.007514
archive size 3 12451 0.014143
archive size 4 12451 0.024460
archive size 5 12451 0.034844
archive size 6 12451 0.046174
archive size 7 12451 0.059773
archive size 8 12451 0.072411
archive size 9 12451 0.087349
archive size 10 12451 0.102381
archive size 11 12451 0.118591
archive size 12 12451 0.135007
archive size 13 12451 0.154011
archive size 14 12451 0.173159
archive size 15 12451 0.194670
archive size 16 12451 0.216784
archive size 17 12451 0.237921
archive size 18 12451 0.262023
archive size 19 12451 0.288742
archive size 20 12451 0.316343
archive size 21 12451 0.344227
archive size 22 12451 0.370964
archive size 23 12451 0.400351
archive size 24 12451 0.430112
archive size 25 12451 0.460365
archive size 26 12451 0.491111
archive size 27 12451 0.522433
archive size 28 12451 0.554725
archive size 29 12451 0.587585
archive size 30 12451 0.620846
instance 9 seed 1680277672 addcost 4476
archive size 1 11996 0.003333
archive size 2 11996 0.008775
archive size 3 11980 0.016789
archive size 4 11980 0.028622
archive size 5 11980 0.040574
archive size 6 11980 0.055181
archive size 7 11980 0.069714
archive size 8 11980 0.086310
archive size 9 11980 0.102863
archive size 10 11980 0.121788
archive size 11 11980 0.140841
archive size 12 11980 0.161590
archive size 13 11980 0.184015
archive size 14 11980 0.206643
archive size 15 11980 0.231691
archive size 16 11980 0.257269
archive size 17 11980 0.283719
archive size 18 11980 0.312040
archive size 19 11980 0.342789
archive size 20 11980 0.374538
archive size 21 11980 0.406104
archive size 22 11980 0.438166
archive size 23 11980 0.471210
archive size 24 11980 0.505688
archive size 25 11980 0.540787
archive size 26 11980 0.576295
archive size 27 11980 0.612618
archive size 28 11980 0.649617
archive size 29 11980 0.687384
archive size 30 11980 0.726744
instance 10 seed 1687931994 addcost 4529
archive size 1 12107 0.004932
archive size 2 12107 0.010436
archive size 3 12091 0.018366
archive size 4 12091 0.030965
archive size 5 12091 0.044853
archive size 6 12091 0.058736
archive size 7 12091 0.076535
archive size 8 12091 0.091681
archive size 9 12091 0.111803
archive size 10 12091 0.131444
archive size 11 12091 0.152365
archive size 12 12091 0.175602
archive size 13 12091 0.198812
archive size 14 12091 0.224394
archive size 15 12091 0.251671
archive size 16 12091 0.280132
archive size 17 12091 0.309780
archive size 18 12091 0.339950
archive size 19 12091 0.371783
archive size 20 12091 0.406087
archive size 21 12091 0.441807
archive size 22 12091 0.478376
archive size 23 12091 0.516741
archive size 24 12091 0.554787
archive size 25 12091 0.594640
archive size 26 12091 0.635308
archive size 27 12091 0.677321
archive size 28 12091 0.718656
archive size 29 12091 0.761795
archive size 30 12091 0.805007
