egl/egl-e3-C.dat
instance 1 seed 1619043091 addcost 4113
archive size 1 11509 0.002298
archive size 2 11509 0.006294
archive size 3 11075 0.012219
archive size 4 11075 0.019089
archive size 5 11075 0.026736
archive size 6 11075 0.035777
archive size 7 11075 0.044901
archive size 8 11075 0.054612
archive size 9 11075 0.065472
archive size 10 11075 0.076974
archive size 11 11075 0.089941
archive size 12 11065 0.105903
archive size 13 11065 0.123105
archive size 14 11065 0.141935
archive size 15 11065 0.162642
archive size 16 11065 0.183806
archive size 17 11065 0.206254
archive size 18 11065 0.229788
archive size 19 11065 0.253154
archive size 20 11065 0.277082
archive size 21 11065 0.302611
archive size 22 11065 0.329191
archive size 23 11065 0.356305
archive size 24 11065 0.382557
archive size 25 11065 0.409492
archive size 26 11065 0.437664
archive size 27 11065 0.467689
archive size 28 11065 0.498497
archive size 29 11065 0.530091
archive size 30 11065 0.562675
instance 2 seed 1626697412 addcost 4106
archive size 1 11659 0.002560
archive size 2 11659 0.006360
archive size 3 11564 0.013626
archive size 4 11564 0.021960
archive size 5 11564 0.031406
archive size 6 11564 0.040803
archive size 7 11564 0.050970
archive size 8 11564 0.061988
archive size 9 11564 0.073977
archive size 10 11564 0.089679
archive size 11 11564 0.106224
archive size 12 11564 0.126669
archive size 13 11564 0.148027
archive size 14 11564 0.171709
archive size 15 11564 0.197767
archive size 16 11564 0.225139
archive size 17 11564 0.253711
archive size 18 11564 0.283538
archive size 19 11564 0.313964
archive size 20 11564 0.345044
archive size 21 11564 0.376968
archive size 22 11564 0.409537
archive size 23 11564 0.442624
archive size 24 11564 0.476852
archive size 25 11564 0.511349
archive size 26 11564 0.547547
archive size 27 11564 0.584889
archive size 28 11564 0.623002
archive size 29 11564 0.661843
archive size 30 11564 0.701043
instance 3 seed 1634351734 addcost 4341
archive size 1 12230 0.002133
archive size 2 12230 0.005021
archive size 3 11953 0.011352
archive size 4 11953 0.018260
archive size 5 11953 0.025431
archive size 6 11953 0.032953
archive size 7 11953 0.041867
archive size 8 11953 0.052175
archive size 9 11953 0.064697
archive size 10 11944 0.080541
archive size 11 11944 0.097298
archive size 12 11944 0.116944
archive size 13 11940 0.138704
archive size 14 11940 0.160956
archive size 15 11940 0.184567
archive size 16 11940 0.209691
archive size 17 11940 0.235848
archive size 18 11940 0.261766
archive size 19 11940 0.288285
archive size 20 11940 0.315041
archive size 21 11940 0.343399
archive size 22 11940 0.371929
archive size 23 11940 0.402900
archive size 24 11940 0.434632
archive size 25 11940 0.467388
archive size 26 11940 0.501537
archive size 27 11940 0.536167
archive size 28 11940 0.571080
archive size 29 11940 0.606694
archive size 30 11940 0.645729
instance 4 seed 1642006056 addcost 4311
archive size 1 11310 0.002720
archive size 2 11310 0.007566
archive size 3 11256 0.013527
archive size 4 11156 0.022270
archive size 5 11156 0.031862
archive size 6 11156 0.042570
archive size 7 11156 0.054666
archive size 8 11156 0.066951
archive size 9 11156 0.080411
archive size 10 11156 0.095243
archive size 11 11156 0.111083
archive size 12 11156 0.128764
archive size 13 11156 0.148990
archive size 14 11156 0.170994
archive size 15 11156 0.191929
archive size 16 11156 0.215020
archive size 17 11156 0.240519
archive size 18 11156 0.268923
archive size 19 11154 0.301841
archive size 20 11154 0.336074
archive size 21 11154 0.372140
archive size 22 11154 0.409423
archive size 23 11154 0.447698
archive size 24 11154 0.487818
archive size 25 11154 0.534446
archive size 26 11154 0.577894
archive size 27 11154 0.621597
archive size 28 11154 0.665836
archive size 29 11154 0.710042
archive size 30 11154 0.757020
instance 5 seed 1649660378 addcost 3965
archive size 1 11381 0.001977
archive size 2 11381 0.005263
archive size 3 11330 0.011051
archive size 4 11330 0.019253
archive size 5 11330 0.026007
archive size 6 11330 0.033477
archive size 7 11330 0.041859
archive size 8 11330 0.052617
archive size 9 11330 0.062687
archive size 10 11330 0.074539
archive size 11 11330 0.089282
archive size 12 11330 0.102974
archive size 13 11330 0.120301
archive size 14 11330 0.136030
archive size 15 11330 0.154875
archive size 16 11330 0.173353
archive size 17 11330 0.190636
archive size 18 11330 0.210263
archive size 19 11330 0.228770
archive size 20 11330 0.250550
archive size 21 11330 0.272826
archive size 22 11330 0.293742
archive size 23 11330 0.317959
archive size 24 11330 0.342658
archive size 25 11330 0.368051
archive size 26 11330 0.392897
archive size 27 11330 0.419434
archive size 28 11330 0.447288
archive size 29 11330 0.475566
archive size 30 11330 0.504621
instance 6 seed 1657314699 addcost 4168
archive size 1 11528 0.003960
archive size 2 11528 0.009046
archive size 3 11328 0.016583
archive size 4 11328 0.025554
archive size 5 11328 0.035817
archive size 6 11328 0.047424
archive size 7 11328 0.060002
archive size 8 11328 0.073581
archive size 9 11328 0.088567
archive size 10 11328 0.103159
archive size 11 11328 0.120817
archive size 12 11328 0.137856
archive size 13 11328 0.157181
archive size 14 11328 0.175595
archive size 15 11328 0.196796
archive size 16 11328 0.219696
archive size 17 11328 0.242700
archive size 18 11328 0.268660
archive size 19 11328 0.294829
archive size 20 11328 0.322178
archive size 21 11328 0.351443
archive size 22 11328 0.381265
archive size 23 11328 0.411932
archive size 24 11328 0.445087
archive size 25 11328 0.478624
archive size 26 11328 0.512915
archive size 27 11328 0.547598
archive size 28 11328 0.585902
archive size 29 11328 0.629728
archive size 30 11328 0.672934
instance 7 seed 1664969021 addcost 4195
archive size 1 11508 0.001502
archive size 2 11508 0.003356
archive size 3 11067 0.007064
archive size 4 11067 0.011681
archive size 5 11067 0.019918
archive size 6 11067 0.027227
archive size 7 11057 0.035654
archive size 8 11057 0.045331
archive size 9 11057 0.060904
archive size 10 11057 0.072913
archive size 11 11057 0.087106
archive size 12 11057 0.099274
archive size 13 11057 0.113426
archive size 14 11057 0.128924
archive size 15 11057 0.147135
archive size 16 11057 0.165054
archive size 17 11057 0.183549
archive size 18 11057 0.203799
archive size 19 11057 0.221981
archive size 20 11027 0.244266
archive size 21 11027 0.265670
archive size 22 11027 0.295321
archive size 23 11027 0.321860
archive size 24 11027 0.347617
archive size 25 11027 0.375087
archive size 26 11027 0.403791
archive size 27 11027 0.432867
archive size 28 11023 0.462745
archive size 29 11023 0.493323
archive size 30 11023 0.525024
instance 8 seed 1672623342 addcost 4133
archive size 1 11752 0.003438
archive size 2 11752 0.006801
archive size 3 11388 0.012482
archive size 4 11388 0.019339
archive size 5 11388 0.026598
archive size 6 11388 0.036764
archive size 7 11388 0.046100
archive size 8 11388 0.057313
archive size 9 11365 0.073205
archive size 10 11365 0.087823
archive size 11 11365 0.105795
archive size 12 11365 0.122232
archive size 13 11365 0.141833
archive size 14 11365 0.159496
archive size 15 11365 0.182563
archive size 16 11365 0.202743
archive size 17 11365 0.228454
archive size 18 11365 0.250208
archive size 19 11365 0.272382
archive size 20 11365 0.296304
archive size 21 11365 0.322456
archive size 22 11365 0.349382
archive size 23 11365 0.377480
archive size 24 11365 0.409695
archive size 25 11365 0.442716
archive size 26 11365 0.476342
archive size 27 11365 0.514584
archive size 28 11365 0.552719
archive size 29 11365 0.592207
archive size 30 11365 0.632973
instance 9 seed 1680277664 addcost 4104
archive size 1 11691 0.003307
archive size 2 11691 0.008624
archive size 3 11401 0.019777
archive size 4 11401 0.031768
archive size 5 11401 0.047794
archive size 6 11401 0.062930
archive size 7 11401 0.081973
archive size 8 11401 0.099345
archive size 9 11401 0.120145
archive size 10 11401 0.140068
archive size 11 11401 0.160790
archive size 12 11401 0.184737
archive size 13 11401 0.209559
archive size 14 11401 0.233032
archive size 15 11401 0.258402
archive size 16 11401 0.286317
archive size 17 11398 0.317186
archive size 18 11398 0.349867
archive size 19 11398 0.383658
archive size 20 11397 0.418575
archive size 21 11397 0.454216
archive size 22 11397 0.491477
archive size 23 11397 0.532985
archive size 24 11397 0.576455
archive size 25 11397 0.622309
archive size 26 11397 0.669572
archive size 27 11323 0.720079
archive size 28 11323 0.772534
archive size 29 11323 0.826671
archive size 30 11323 0.882427
instance 10 seed 1687931986 addcost 4173
archive size 1 11911 0.002513
archive size 2 11911 0.005826
archive size 3 11826 0.012993
archive size 4 11745 0.020808
archive size 5 11745 0.028161
archive size 6 11745 0.036066
archive size 7 11745 0.047957
archive size 8 11745 0.058949
archive size 9 11488 0.072371
archive size 10 11488 0.089489
archive size 11 11488 0.105823
archive size 12 11488 0.124262
archive size 13 11488 0.144106
archive size 14 11488 0.161956
archive size 15 11488 0.182589
archive size 16 11488 0.204455
archive size 17 11488 0.225956
archive size 18 11488 0.250282
archive size 19 11488 0.275770
archive size 20 11488 0.302138
archive size 21 11488 0.327851
archive size 22 11488 0.353769
archive size 23 11488 0.382521
archive size 24 11488 0.411506
archive size 25 11488 0.441896
archive size 26 11488 0.475204
archive size 27 11488 0.510167
archive size 28 11488 0.545908
archive size 29 11488 0.582460
archive size 30 11488 0.619702
