egl/egl-s2-C.dat
instance 1 seed 1619043111 addcost 6676
archive size 1 19072 0.012875
archive size 2 19072 0.034499
archive size 3 19072 0.067236
archive size 4 19072 0.112618
archive size 5 18788 0.170671
archive size 6 18788 0.232167
archive size 7 18788 0.303602
archive size 8 18788 0.386162
archive size 9 18788 0.473024
archive size 10 18788 0.563549
archive size 11 18788 0.655739
archive size 12 18788 0.760772
archive size 13 18788 0.864182
archive size 14 18788 0.985879
archive size 15 18788 1.109710
archive size 16 18788 1.243160
archive size 17 18788 1.370333
archive size 18 18788 1.505879
archive size 19 18788 1.639955
archive size 20 18788 1.780777
archive size 21 18788 1.931214
archive size 22 18788 2.091206
archive size 23 18788 2.264706
archive size 24 18788 2.433982
archive size 25 18788 2.613070
archive size 26 18788 2.801612
archive size 27 18788 2.986507
archive size 28 18788 3.175485
archive size 29 18788 3.370820
archive size 30 18788 3.582504
instance 2 seed 1626697436 addcost 6785
archive size 1 18556 0.012191
archive size 2 18556 0.032875
archive size 3 18547 0.066696
archive size 4 18547 0.114607
archive size 5 18460 0.176886
archive size 6 18460 0.247284
archive size 7 18460 0.324503
archive size 8 18460 0.405569
archive size 9 18460 0.491981
archive size 10 18460 0.584984
archive size 11 18460 0.676485
archive size 12 18460 0.782625
archive size 13 18460 0.885753
archive size 14 18460 0.982881
archive size 15 18460 1.089294
archive size 16 18460 1.201342
archive size 17 18460 1.317101
archive size 18 18460 1.442080
archive size 19 18460 1.572956
archive size 20 18460 1.702945
archive size 21 18460 1.834601
archive size 22 18460 1.967726
archive size 23 18460 2.107599
archive size 24 18460 2.271594
archive size 25 18460 2.444440
archive size 26 18460 2.609885
archive size 27 18460 2.780951
archive size 28 18460 2.958466
archive size 29 18460 3.143787
archive size 30 18460 3.351785
instance 3 seed 1634351760 addcost 6740
archive size 1 18732 0.015126
archive size 2 18732 0.039436
archive size 3 18723 0.074166
archive size 4 18723 0.117428
archive size 5 18519 0.173146
archive size 6 18519 0.227310
archive size 7 18519 0.282648
archive size 8 18519 0.343552
archive size 9 18519 0.406888
archive size 10 18519 0.476259
archive size 11 18519 0.543273
archive size 12 18519 0.613863
archive size 13 18519 0.688668
archive size 14 18519 0.769014
archive size 15 18519 0.853400
archive size 16 18519 0.936279
archive size 17 18519 1.020347
archive size 18 18519 1.110989
archive size 19 18519 1.209635
archive size 20 18519 1.313292
archive size 21 18519 1.421754
archive size 22 18519 1.535559
archive size 23 18519 1.654098
archive size 24 18519 1.775225
archive size 25 18519 1.905902
archive size 26 18519 2.031687
archive size 27 18519 2.165623
archive size 28 18519 2.305941
archive size 29 18519 2.455975
archive size 30 18519 2.612622
instance 4 seed 1642006084 addcost 6787
archive size 1 18422 0.012075
archive size 2 18370 0.029617
archive size 3 18026 0.066945
archive size 4 18026 0.110044
